courseID|courseURL|word|course_url
reposteria-j-colombia||programadas|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||otras|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||grasas|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||acerca|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||madre|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||amasijos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cocina|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cocinera|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cocineras|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cinco|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||harina|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cualquier|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cumplido|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||nociones|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||banano|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||ingredientes|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cordon|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||elaborados|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||saludable|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||introducir|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||restaurante|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||utensilios|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||tartas|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||sesiones|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||waffles|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||sustenta|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||quien|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||conferencista|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||chocolate|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||cuenta|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||haber|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||peruana|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||departamento|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||participante|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||dietas|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||mariano|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||center|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||taller|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||busquets|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||productos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||viceministerio|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||pancakes|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||bocuse|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||tortas|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||oriente|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||fundamentos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||leche|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||quesos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||funciones|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||endulzada|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||horno|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||hacer|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||mundo|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||proyecto|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||rellenos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||leches|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||espesantes|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||sustituir|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||frescos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||recetas|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||dentro|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||mantequilla|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||basque|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||pastelera|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||astrid|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||capacidad|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||reemplazar|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||dulce|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||europea|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||prefermentos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||trespalacios|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||colombiana|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||busca|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||vegetales|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||partir|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||componente|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||permitan|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||desayunos|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
reposteria-j-colombia||escuela|https://educacionvirtual.javeriana.edu.co/reposteria-j-colombia
cuidado-adulto-mayor-formacion||reitera|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||talento|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||familiares|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||discapacidad|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||horario|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
